# Sparse Matrix (Morse)  
# first line: n m (is symmetic) nbcoef 
# after for each nonzero coefficient:   i j a_ij where (i,j) \in  {1,...,n}x{1,...,m} 
306 306 0  3484
      260       124 -0.56263853390870821602
      260       125 0.12356460705863091254
      260       126 -0.40453116616597339927
      260       129 -0.022105758686741507069
      260       130 0.30109720288687963352
      260       141 -0.053454268670009186248
      260       142 -0.11319018698463027828
      260       143 0.057499378439357852477
      260       144 -0.15489795221844837592
      260       147 0.0022732598809752351671
      260       148 -0.023808865365019547811
      261        99 -0.34974414627715788573
      261       100 0.21627198377595852063
      261       113 -0.22168417973878401517
      261       114 0.13727888950016595149
      261       117 1.0348989381690245626
      261       118 -0.057310672431850888386
      261       127 -0.29403709085266144241
      261       128 -0.16716922255929572705
      261       135 -0.16434269327549022588
      261       136 -0.12907097828497793301
      262        99 -0.033728016224041930393
      262       100 -0.11819938878581032204
      262       113 0.13727888950016464698
      262       114 -0.59133152803757094151
      262       117 -0.057310672431838835528
      262       118 1.0370426467311875118
      262       127 -0.16716922255930574681
      262       128 -0.40930104368799324899
      262       135 0.12092902171502198372
      262       136 0.086880141805118424325
      263        93 -0.0019453054464381145956
      263        94 -0.00062033853565624896657
      263       101 -0.46030488133026559172
      263       102 -0.21801234839079128291
      263       105 -9.0480527280847704974e-06
      263       106 -2.8853339151210537435e-06
      263       115 -0.12327046210369647927
      263       116 -0.13026764187752523649
      263       119 1.0774138426893877796
      263       120 0.083462297455027478765
      263       123 -0.0054865774630606586881
      263       124 -0.00076043638267383323586
      263       133 -0.31901614280009055191
      263       134 0.11372093366861188435
      263       137 -0.15973989412075351169
      263       138 0.152480419396922251
      264        93 -0.00062033853565625406232
      264        94 -0.0018016076332576622283
      264       101 0.031987651609195290325
      264       102 -0.18708785349419107535
      264       105 -2.885333915126581057e-06
      264       106 -8.3796819110814012706e-06
      264       115 -0.13026764187750278223
      264       116 -0.59420652481709024251
      264       119 0.083462297455019221482
      264       120 1.0644404713245780858
      264       123 -0.00076043638267310801303
      264       124 -0.010653008643127034535
      264       133 0.11372093366861467378
      264       134 -0.3441514745024739641
      264       137 -0.097519580603081718051
      264       138 0.081109908819827006288
      265        91 -0.52271255250909032242
      265        92 0.076454207794423481581
      265        99 -0.14165328659888726248
      265       100 -0.19725109516023839329
      265       103 -0.35709557490827431581
      265       104 0.15119208031150918603
      265       113 1.3918559529279133091
      265       114 -0.039570164756214325219
      265       117 -0.015035876930924259656
      265       118 0.016507289075856825672
      265       121 0.19027847190254035259
      265       122 -0.040537621515163359265
      265       127 0.48301713219576580816
      265       128 0.034267671459505412435
      265       131 -0.017392773916767287345
      265       132 -0.0046125108725422764994
      265       135 -0.32035497674718577121
      265       136 0.15022540787934388073
      265       139 -0.41771499091110236845
      265       140 -0.14674991442483836801
      265       145 -0.25368809976379314008
      265       146 7.4650208357936967841e-05
      266        91 0.076454207794424786093
      266        92 -0.19763813705210600546
      266        99 -0.19725109516023961453
      266       100 -0.11510881029263736464
      266       103 0.1511920803115097689
      266       104 -0.38140599970869298874
      266       113 -0.039570164756214033785
      266       114 1.561488670788873101
      266       117 0.016507289075861471261
      266       118 -0.51893677557238593323
      266       121 -0.040537621515172657383
      266       122 -0.30547694864564489681
      266       127 0.034267671459513135424
      266       128 0.79125633121673466519
      266       131 -0.0046125108725413319424
      266       132 -0.030369231327068358511
      266       135 0.15022540787933827411
      266       136 -0.36613858228546791729
      266       139 -0.14674991442484011661
      266       140 -0.29663310128621400708
      266       145 7.4650208360435132277e-05
      266       146 -0.1215339910951920982
      267        85 -0.017321342554238037398
      267        86 0.0035710512349591025209
      267        93 -0.0023763107256956315927
      267        94 0.00072544582194007049391
      267        97 -0.10446741103649413718
      267        98 -0.03187636414794463996
      267       105 -0.59911146241139923152
      267       106 0.067159415481869544351
      267       111 -0.10477150871210540173
      267       112 -0.18880593448635885068
      267       115 -0.1322466460513031794
      267       116 0.12379111875598233783
      267       123 2.0568971709069048259
      267       124 -0.0021821236472116018086
      267       125 -0.00053902442904125243053
      267       126 -1.5364681041584056092e-05
      267       129 -0.20426605991647187044
      267       130 0.19750513897218274773
      267       133 -0.32891996428732689361
      267       134 -0.16885871141006358886
      267       141 -0.54651354337772295455
      267       142 -0.0016425983518769619179
      267       147 -0.0034128382548695569525
      267       148 0.00062892645756368228526
      268        85 0.0035710512349604530032
      268        86 -0.011003567103889199882
      268        93 0.00072544582194021013915
      268        94 -0.0020714241923774161756
      268        97 -0.031876364147941975424
      268        98 -0.071314566483406838238
      268       105 0.067159415481876275078
      268       106 -0.053264684368103130951
      268       111 -0.18880593448635743514
      268       112 -0.455200938549953249
      268       115 0.12379111875596220116
      268       116 -0.52385917092735234668
      268       123 -0.0021821236472125997083
      268       124 1.9507011244526624161
      268       125 -1.5364681041326337847e-05
      268       126 -0.0010767335987213334358
      268       129 0.19750513897218308079
      268       130 -0.32623738772298938038
      268       133 -0.16885871141006644769
      268       134 -0.3505759939305042594
      268       141 -0.0016425983518659429544
      268       142 -0.14106398686074936299
      268       147 0.00062892645756355846937
      268       148 -0.0020816115643840227278
      269        95 -0.21817332441566061885
      269        96 0.0054158738526194471347
      269       103 -0.30474615848194536172
      269       104 -0.11813357268776542019
      269       107 -0.34737203456846282856
      269       108 0.13014755167962815952
      269       109 0.79573655928643671764
      269       110 -0.019520193798655570416
      269       111 -0.01336369801143314287
      269       112 0.0024819219101431195043
      269       113 -0.0134739453904252314
      269       114 -4.6373384357478676567e-05
      269       121 0.25049000704772933501
      269       122 -0.030775096767048353702
      269       125 0.36057049667497631518
      269       126 -0.012504081761441618315
      269       127 -0.0036173467908673226021
      269       128 0.00018347489682772797855
      269       129 -0.040415662592551547527
      269       130 -0.00054151583699952904761
      269       131 0.2711021160703649957
      269       132 0.060896056878633045284
      269       139 -0.25987020066349841851
      269       140 0.10446832718976892251
      269       143 -0.33180972875396602673
      269       144 -0.13215876519430097558
      269       155 -0.084810848330789917471
      269       156 0.0026026673223841691879
      269       157 -0.044322200068352683722
      269       158 0.007483725700564547445
      270        95 0.0054158738526278484005
      270        96 -0.060390594144332371274
      270       103 -0.11813357268777800735
      270       104 -0.25262515597479479057
      270       107 0.13014755167961802873
      270       108 -0.31701035440859126613
      270       109 -0.019520193798665354257
      270       110 1.144479054927032502
      270       111 0.002481921910143374075
      270       112 -0.025233636502949709918
      270       113 -4.6373384356433932578e-05
      270       114 -0.027191065207955389393
      270       121 -0.030775096767031474843
      270       122 -0.28915867575399406553
      270       125 -0.012504081761436717721
      270       126 -0.1683061854746643049
      270       127 0.00018347489682692786446
      270       128 -0.0072066857308856957162
      270       129 -0.00054151583700020895079
      270       130 -0.082891365562028140879
      270       131 0.060896056878646812049
      270       132 0.66393548540019775572
      270       139 0.10446832718975992971
      270       140 -0.28014845364318113896
      270       143 -0.13215876519430702629
      270       144 -0.21918671571597364567
      270       155 0.0026026673223862152942
      270       156 -0.036946191875059639087
      270       157 0.0074837257005661225739
      270       158 -0.026195429321266523043
      271       103 -0.19914161107956782071
      271       104 0.0081770445103630413908
      271       109 -0.32010634348752087242
      271       110 0.13207570604413734761
      271       113 -0.34684165809510469902
      271       114 -0.13189475366062947126
      271       117 -0.0013456544110774469863
      271       118 -0.00025010578535355869334
      271       121 0.33583556325210461857
      271       122 -0.012704764207577445151
      271       125 -0.030728023413062143659
      271       126 0.0030315286063915401933
      271       127 0.069212022178691268159
      271       128 -0.025657688310629922501
      271       131 0.2480767250154835013
      271       132 -0.088348974255363393882
      271       139 1.2616376039544499044
      271       140 0.093706276025311632805
      271       143 -0.018283086907080980249
      271       144 -0.0013812280250287674397
      271       145 -0.31745834960491686738
      271       146 0.12308644650035328871
      271       155 -0.13073371061265456894
      271       156 -0.054198043117292184212
      271       157 -0.53329739442347912082
      271       158 -0.045641444324682159395
      272       103 0.0081770445103702908002
      272       104 -0.082250675109405951835
      272       109 0.13207570604412099957
      272       110 -0.30822455902619133594
      272       113 -0.13189475366063646566
      272       114 -0.28122149935987483804
      272       117 -0.0002501057853535799437
      272       118 -0.00254060805283599098
      272       121 -0.012704764207562181319
      272       122 0.66988146148045724093
      272       125 0.0030315286063928655221
      272       126 -0.060771988646206268059
      272       127 -0.025657688310613963045
      272       128 -0.3773254423111930822
      272       131 -0.088348974255351125917
      272       132 -0.2288268335362143302
      272       139 0.093706276025296825205
      272       140 1.3177772676142733843
      272       143 -0.0013812280250297002872
      272       144 -0.038862499992925847447
      272       145 0.12308644650034972212
      272       146 -0.35194802014283554925
      272       155 -0.054198043117293343007
      272       156 -0.12943351346631393195
      272       157 -0.045641444324690354228
      272       158 -0.10942700708446911895
      273       107 -0.24933576501383228341
      273       108 -0.014491292156936119717
      273       109 -0.26650665905317555415
      273       110 -0.10720633643554713932
      273       111 -0.38414040626928008804
      273       112 0.16149929690579822861
      273       123 -0.060291957684916491766
      273       124 0.016532750493112365747
      273       125 0.56703906471134613021
      273       126 -0.11351455502543983389
      273       129 0.44781272692037416006
      273       130 0.058849333822995522625
      273       131 -0.0087738348121907186461
      273       132 0.029688490263348226578
      273       141 -0.067678585085663378607
      273       142 -0.0068309130352195192304
      273       143 1.0272023476790523855
      273       144 0.011179008676634599739
      273       147 -0.19714931391630510782
      273       148 -0.19948749256597708701
      273       155 -0.30852151100017577434
      273       156 0.11051329746679017241
      273       161 -0.47976476171104892599
      273       162 0.053268411590440725711
      274       107 -0.014491292156927199769
      274       108 -0.095247712284411686912
      274       109 -0.10720633643554772219
      274       110 -0.27391558278713123986
      274       111 0.16149929690578870844
      274       112 -0.26805519774110891928
      274       123 0.016532750493114888035
      274       124 -0.10392369827178196684
      274       125 -0.11351455502543029985
      274       126 0.8357747032203679538
      274       129 0.058849333822968093177
      274       130 0.01161627107049573171
      274       131 0.029688490263344351205
      274       132 -0.4692227118138901365
      274       141 -0.0068309130352214803353
      274       142 -0.16100303550342870418
      274       143 0.011179008676652515963
      274       144 1.1780121917922081742
      274       147 -0.19948749256595982304
      274       148 -0.16860103443363452791
      274       155 0.11051329746679210142
      274       156 -0.29313345337579482797
      274       161 0.053268411590425945867
      274       162 -0.17240939510770592058
      275       115 -0.24022511315015773747
      275       116 -0.072796079279156961084
      275       119 -0.40058882950361451858
      275       120 0.13873956638099699257
      275       123 -0.20412548183582435168
      275       124 -0.078753422235134942775
      275       133 1.1275289534142565184
      275       134 0.0028325067001300947844
      275       137 0.54176150526294586385
      275       138 0.00093051485853114896622
      275       141 -0.018939901517218041271
      275       142 0.022041511447008183683
      275       151 -0.35935963555720285001
      275       152 -0.1264821864772284199
      275       153 -0.17677611328785219902
      275       154 0.01789050874656307813
      275       159 -0.25499975409742231536
      275       160 0.095597079858290912036
      276       115 -0.072796079117929471392
      276       116 0.21843554975522400108
      276       119 0.13873956638099230187
      276       120 -0.43926853955653355488
      276       123 -0.078753422235140563279
      276       124 -0.31000170137574833973
      276       133 0.0028324870953165643891
      276       134 0.88957571256205880683
      276       137 0.0009305343021194145605
      276       138 0.18521731683666667334
      276       141 0.022041511446999444146
      276       142 -0.16167770561003522167
      276       151 -0.12648218647722067609
      276       152 -0.42178000276925647904
      276       153 0.017890508746566405329
      276       154 0.35015956739714160229
      276       159 0.09559707985829653254
      276       160 -0.29638456751160741076
      277       113 -0.25322253750060846889
      277       114 0.086758728300729323624
      277       117 -0.24691253042650188054
      277       118 0.10208621029318516726
      277       121 -0.019876339358488585851
      277       122 0.0024879417778526941724
      277       127 0.042707208554936683387
      277       128 0.18103179818467990403
      277       135 1.0270492588100514908
      277       136 -0.072588400785041876095
      277       139 -0.063573585035423568756
      277       140 -0.00028825293560332145145
      277       145 -0.0079801135462447027324
      277       146 -0.24721341719532236025
      277       149 -0.36706906363224717227
      277       150 -0.041064793254517492627
      277       157 -0.0021585976688702117679
      277       158 -0.00031618976753046082332
      277       163 -0.098307796257465510092
      277       164 -0.010893624618431524062
      278       113 0.086758728300727630534
      278       114 -0.19477274634326527392
      278       117 -0.14791378970681900995
      278       118 0.016114053713690349584
      278       121 0.0024879417778532991572
      278       122 -0.038788886867709836126
      278       127 0.18103179818467926565
      278       128 -0.32251940613540031055
      278       135 -0.072588400785032397566
      278       136 0.98226403816267238156
      278       139 -0.00028825293560405567317
      278       140 -0.1305058649933865389
      278       145 -0.24721341719532263781
      278       146 -0.12406645972224901453
      278       149 0.20893520674548227145
      278       150 -0.12152289716249392582
      278       157 -0.00031618976753053351907
      278       158 -0.0041859343524710121084
      278       163 -0.010893624618433923185
      278       164 -0.051359992360249143162
      279       115 -0.29273049649860460875
      279       116 -0.10332385681754191475
      279       119 -0.050361300000281356004
      279       120 -0.13306631441278726768
      279       133 0.053652210615738153698
      279       134 0.0038951203056323251833
      279       137 0.66999924076624839397
      279       138 -0.017371739719688871623
      279       151 -0.029427626926202030133
      279       152 0.12729951917476697854
      279       153 -0.34717462893957568015
      279       154 0.12256727146961875208
      280       115 -0.1033238568175490063
      280       116 -0.34891943623234317196
      280       119 0.11693368558721377315
      280       120 0.20430478540137775312
      280       133 0.0038951203056363488744
      280       134 -0.28827862897781619811
      280       137 -0.017371739719673751773
      280       138 0.62464151367662990033
      280       151 -0.12270048082523428434
      280       152 0.22920579266029941778
      280       153 0.12256727146960695596
      280       154 -0.41699662751082372525
      281       105 -0.067879840869740568077
      281       106 -0.0085289018574667280204
      281       111 -0.017985646374061112912
      281       112 -0.0071526360403242825181
      281       115 -0.42335255786237252495
      281       116 0.15911210125329100507
      281       123 -0.22795912914105809222
      281       124 -0.20285216907437020328
      281       129 -0.1565244759268765995
      281       130 -0.050386965275101253114
      281       133 1.0673592409786412105
      281       134 0.0085008864921980488438
      281       137 -0.12119339914304812222
      281       138 0.0096916602695175727011
      281       141 0.92559483492520244763
      281       142 0.11848597586518563873
      281       147 -0.23460812303491096475
      281       148 0.086259045643420018123
      281       153 -0.32578003179029979552
      281       154 -0.14334115422664436834
      281       159 -0.40256573747313695311
      281       160 0.030212156950294735691
      282       105 -0.008528901857465199729
      282       106 -0.033475677571917938913
      282       111 -0.0071526360403241636896
      282       112 -0.021101362973997513095
      282       115 0.15911210125329480758
      282       116 -0.30527494764878299049
      282       123 -0.2028521690743780026
      282       124 0.11419541569363318712
      282       129 -0.050386965275098324901
      282       130 -0.38226161526305840743
      282       133 0.0085008864922124175584
      282       134 0.82143308717598018109
      282       137 0.009691660269515747772
      282       138 -0.26686791145225180477
      282       141 0.11848597586517445324
      282       142 0.61906783614980964714
      282       147 0.086259045643414758442
      282       148 -0.26543542550132942504
      282       153 -0.14334115422664486794
      282       154 -0.36352899275955580238
      282       159 0.030212156950298288405
      282       160 0.098354728439809066542
      283       105 -0.024377576853599581402
      283       106 0.0049930726087213071762
      283       111 -0.52465862506020222167
      283       112 -0.093408143239909521838
      283       115 -0.00025984951340692015237
      283       116 8.3657795622076917504e-05
      283       123 -0.28843664418474124211
      283       124 0.26027552022623229311
      283       125 -0.19873507315193167377
      283       126 -0.091050010027828573445
      283       129 1.4368192918387039381
      283       130 -0.097720116380157526215
      283       133 -0.14844288979294986697
      283       134 0.011903858579116617308
      283       141 0.85053426090002182125
      283       142 -0.13150515197399123557
      283       143 -0.21376692488454732133
      283       144 0.12417665343187653249
      283       147 -0.49583689657494894876
      283       148 0.13544174973561862174
      283       159 -0.35091618249762884796
      283       160 -0.12907052277488825776
      283       161 -0.020523724687300574226
      283       162 0.0058794320195879037558
      283       167 -0.0040348700821844999537
      283       177 -0.0013801933382967482983
      284       105 0.0049930726087197303126
      284       106 -0.015444824877342104574
      284       111 -0.093408143239910146338
      284       112 -0.19627514468924270319
      284       115 8.3657795622184429702e-05
      284       116 -0.0004053551781032187348
      284       123 0.26027552022623501315
      284       124 -0.17812776046017639309
      284       125 -0.091050010027829822445
      284       126 -0.29693379873211583897
      284       129 -0.097720116380159066649
      284       130 1.2979813394659116543
      284       133 0.011903858579117599162
      284       134 -0.33332762485474370928
      284       141 -0.13150515197397552591
      284       142 0.54337555311799279334
      284       143 0.12417665343187994642
      284       144 -0.47702375323928669637
      284       147 0.13544174973560352271
      284       148 -0.0082809048734187595819
      284       159 -0.12907052277489192149
      284       160 -0.30134212414300781679
      284       161 0.0058794320195882958033
      284       162 -0.015503970005772608684
      284       167 1.4006536815797110407e-17
      284       168 -0.0020174333298967998818
      284       177 -1.0977546996415732394e-18
      284       178 -0.00069009608380596776812
      285       113 -0.27358523338354390209
      285       114 -0.0066922807352003486209
      285       117 -0.24054868868358733613
      285       118 -0.078505003589114066842
      285       121 -0.36480007468992253772
      285       122 0.13699566535570914527
      285       127 0.94519668296990011491
      285       128 -0.13332779354301699248
      285       131 -0.057633214763598623886
      285       132 0.0026245694412534766732
      285       135 -0.089003774924930126322
      285       136 0.04874574080563746914
      285       139 0.6527978568008231397
      285       140 0.010630941230275078174
      285       145 0.050858440819895531226
      285       146 0.11467091028212503256
      285       149 -0.1370810079639063761
      285       150 0.045695771160536101385
      285       157 -0.34490785999348572144
      285       158 -0.15296064591331415272
      285       163 -0.12796045254977406191
      285       164 0.012122125505109351135
      286       113 -0.0066922807351888023014
      286       114 -0.041101100430549472597
      286       117 -0.07850500358911539911
      286       118 -0.2269303337136380494
      286       121 0.13699566535569693282
      286       122 -0.28007453694326628346
      286       127 -0.13332779354303433972
      286       128 1.1134776046699010887
      286       131 0.0026245694412526114798
      286       132 -0.12170189408806326992
      286       135 0.048745740805643630877
      286       136 -0.50096943635251178772
      286       139 0.01063094123028658633
      286       140 0.18151860392389171373
      286       145 0.11467091028212166026
      286       146 0.40455540079147034316
      286       149 0.045695771160536538535
      286       150 -0.13708100796390676468
      286       157 -0.15296064591330801874
      286       158 -0.31684335567915811183
      286       163 0.012122125505108377955
      286       164 -0.061517270576301297247
      287       109 -0.26803469931103163226
      287       110 -0.0090304203676304407866
      287       121 -0.29466030450483671199
      287       122 -0.092110407465496202395
      287       125 -0.41227950910250465988
      287       126 0.1715250438430373503
      287       129 -0.032664069781644919366
      287       130 0.0045820456249188725936
      287       131 1.5264542654530117716
      287       132 0.011618120444590202336
      287       139 -0.13670831851570405813
      287       140 -0.10054332778169121354
      287       143 0.44014893596152121491
      287       144 -0.04778902782698472157
      287       145 -0.0026684139448543207733
      287       146 0.00058248802314311647586
      287       147 -0.0071575455908732569729
      287       148 -0.0010885858954030192946
      287       155 -0.45710651964784965173
      287       156 -0.080838756357238736316
      287       157 -0.082062533143534940883
      287       158 0.22507116207831434629
      287       161 -0.25784715928719692535
      287       162 -0.081978334319559573173
      288       109 -0.0090304203676335598194
      288       110 -0.065649429929421007635
      288       121 -0.092110407465498686519
      288       122 -0.23139327610245014055
      288       125 0.17152504384304681495
      288       126 -0.29969165790707980035
      288       129 0.004582045624917835229
      288       130 -0.06562513789112056628
      288       131 0.011618120444588785067
      288       132 1.5086391281485318494
      288       139 -0.10054332778170545215
      288       140 -0.47532721141029710132
      288       143 -0.047789027826987462433
      288       144 -0.076012682594216521292
      288       145 0.00058248802314253740348
      288       146 -0.0049098481167825763077
      288       147 -0.0010885858954019014821
      288       148 -0.013793204407203727216
      288       155 -0.08083875635725276676
      288       156 0.050256691836739614265
      288       157 0.22507116207834129695
      288       158 -0.094253819219899462323
      288       161 -0.081978334319557075172
      288       162 -0.21682542382230327038
      289       135 -0.36011054139047404821
      289       136 0.20354687045520597488
      289       145 -0.32523867273150502966
      289       146 0.04310210219732930198
      289       149 0.60447995308269764081
      289       150 -0.19953480293439312954
      289       157 -5.537481220618487856e-05
      289       158 -5.6679593702579507387e-06
      289       163 0.083528802518154240953
      289       164 -0.047108501758771889611
      290       135 -0.046453129544794198591
      290       136 -0.11011054139047372902
      290       145 0.23965885500118153106
      290       146 -0.52179542553535729343
      290       149 -0.20398863646464002186
      290       150 0.60893378661294472742
      290       157 6.6710786084925305503e-05
      290       158 -0.00012775355766136810092
      290       163 0.010716200222167777609
      290       164 0.025704100537214547711
      291       127 -0.51809740421442185276
      291       128 0.071474264954385899329
      291       135 -0.08595303477213503407
      291       136 -0.2008586400701675434
      291       139 -0.37966984440850848337
      291       140 0.13665990737607600081
      291       145 0.86814072254243490612
      291       146 -0.097138739874055038404
      291       149 -0.09713686457346479286
      291       150 0.19490382502837455547
      291       157 0.076353463954597064478
      291       158 -0.10357757669171632764
      291       163 0.14392953098671223966
      291       164 -0.0014630407228973935085
      292       127 0.071474264954383609494
      292       128 -0.20899971057786886908
      292       135 -0.20085864007017736887
      292       136 -0.08464138223950189166
      292       139 0.13772696486101485003
      292       140 -0.33819495259956022792
      292       145 -0.079018526493569024582
      292       146 1.0372819488991560366
      292       149 -0.050642341441378760369
      292       150 -0.34713686457346459857
      292       157 0.13177333400655399931
      292       158 -0.15717509346160540851
      292       163 -0.010455055816827346638
      292       164 0.10643262406805988063
      293       121 -0.10197883578684879824
      293       122 -0.00095375990764343327247
      293       127 -0.20348203818618379457
      293       128 -0.068964397011178582564
      293       131 -0.17123106462213452672
      293       132 0.20754380392251614573
      293       139 -0.34309328630739882593
      293       140 -0.12115339535665788084
      293       143 -0.0089208850602153205028
      293       144 0.0017162010955701833756
      293       145 0.00024557855443058194261
      293       146 0.062696092112181717182
      293       155 -0.14404897576559660966
      293       156 -0.15794120547223330919
      293       157 0.98394918715459955827
      293       158 0.02971361902245372652
      293       163 -0.00093612361972871753046
      293       164 0.047343041594991461252
      294       121 -0.0009537599076407461858
      294       122 -0.049111661601163321411
      294       127 -0.068964397011176556407
      294       128 -0.19398814541679443302
      294       131 0.22203040544339486262
      294       132 -0.14817408900427375684
      294       139 -0.12021020539523910586
      294       140 0.10947708519439917907
      294       143 0.0017162010955696850763
      294       144 -0.016764879355187521648
      294       145 -0.15103986255447560128
      294       146 -0.30460589425788475726
      294       155 0.026980765382762002952
      294       156 -0.35779477098940792867
      294       157 0.09193049823882050442
      294       158 0.99047141238206459768
      294       163 -0.0014896452920148855244
      294       164 -0.019005500590825823853
      295       131 -0.66054442324883178017
      295       132 -0.07595384658890058649
      295       139 -0.01593262825200200683
      295       140 -0.0041187922091802092045
      295       143 -0.35413747853806992749
      295       144 0.10245768878261800328
      295       145 -0.00017902692191637065372
      295       146 0.00013946774588707505703
      295       155 0.96689088783264853788
      295       156 0.0093651238853145486046
      295       157 -0.028489963655629346045
      295       158 0.036602032749697255287
      295       161 0.096513841634190286611
      295       162 -0.06849167436543607268
      296       131 -0.089259852096782332787
      296       132 -0.23404348058683774325
      296       139 -0.0061290396555173628015
      296       140 -0.014512703654993325264
      296       143 0.14920517952238937509
      296       144 -0.35182312689302952524
      296       145 -0.00080154377178860898058
      296       146 -0.00094564541679379061911
      296       155 0.13742437980044694412
      296       156 0.88270174389884703547
      296       157 -0.25496759716798239603
      296       158 -0.23938862145727735076
      296       161 0.064528473369234229384
      296       162 -0.037866957039526194517
      297       125 -0.16043731485543341608
      297       126 -0.0025338123622768962857
      297       129 -0.17706540534480516569
      297       130 0.074675793620611580215
      297       131 -0.3041733816901129317
      297       132 -0.12665887238492629097
      297       143 -0.052653160592397274531
      297       144 0.039394496840172064933
      297       147 -0.14481401997127610337
      297       148 -0.031706546236260638172
      297       155 0.17909582926740219566
      297       156 0.16799576603853882961
      297       157 -0.016333289770265060903
      297       158 0.0036309851055837099459
      297       161 0.68426753126631578716
      297       162 -0.1247978106214423788
      298       125 -0.0025338123622796701086
      298       126 -0.063984379480765352088
      298       129 0.074675793620606681356
      298       130 -0.17317887153903432917
      298       131 -0.12783946839793056127
      298       132 -0.31105907632944507224
      298       143 0.063231372196468529912
      298       144 0.41533560756474313669
      298       147 0.15240602154422058789
      298       148 -0.36449879118012001866
      298       155 -0.14021826382370994324
      298       156 -0.080310207259475879793
      298       157 -0.0024395536368554643185
      298       158 -0.0341989606748806102
      298       161 -0.017282089140520279918
      298       162 0.61978146720840687767
      299       125 -0.069596990293586985521
      299       126 -0.015498126931217486024
      299       129 -0.47430565275089220378
      299       130 0.044032612924506712992
      299       141 -0.4118569922003132433
      299       142 0.16292948129112974631
      299       143 -0.029883824585444099253
      299       144 -0.16126097201128403169
      299       147 0.9929598612160226434
      299       148 -0.15461073653225870794
      299       155 -0.013374971242541383934
      299       156 0.002501150233736476082
      299       159 0.029658784682257164494
      299       160 -0.087520696712365064762
      299       161 -0.019088540409683749793
      299       162 0.21206649418633799486
      299       167 0.0028646259165137914933
      299       168 -0.0019665245470311255686
      299       177 0.00097991023821625820346
      299       178 -0.0006726819015545393082
      300       125 -0.015498126931217121732
      300       126 -0.046446919316352898444
      300       129 0.044032612924536758403
      300       130 -0.026139200296016618791
      300       141 0.17050690998072939863
      300       142 -0.43745771215432527335
      300       143 -0.23170478172193223476
      300       144 -0.15525746793745379137
      300       147 -0.012984942628847636475
      300       148 1.0009784322594772465
      300       155 -0.0022660466741312125169
      300       156 -0.02795011826909246308
      300       159 0.071375718176553082372
      300       160 -0.13208832702535433512
      300       161 -0.023461343125690901218
      300       162 -0.16920502491716768456
      300       167 -9.9543311961325375847e-18
      300       168 0.0014325149722059227209
      300       177 8.0298723399707672144e-19
      300       178 0.00049003325462687054824
      301       123 -0.10789453737777893183
      301       124 0.0014098742674221165488
      301       129 -0.22963592655472456205
      301       130 -0.092333695509565938409
      301       133 -0.36108744011547816433
      301       134 0.14955766469869488655
      301       141 -0.15386794777091397646
      301       142 -0.064043542722614810181
      301       143 -0.0098131310171317952251
      301       144 -0.0023619012973160879998
      301       147 0.15757302233199563246
      301       148 0.1555923364849876589
      301       153 -0.025408064522999613405
      301       154 -0.061442371865868650183
      301       159 0.73710416585086468988
      301       160 -0.093071052014396263297
      301       161 -0.00079376685921598373781
      301       162 0.0040534815100713673594
      301       167 0.0011707669933756618443
      301       168 0.0019665245470311255686
      301       177 0.0004004619418525304426
      301       178 0.0006726819015545393082
      302       123 0.0014098742674245924329
      302       124 -0.053406120082769126256
      302       129 -0.092333695509572419335
      302       130 -0.24673076779274960568
      302       133 0.16518446599839919919
      302       134 -0.34661139316983385905
      302       141 -0.062891556375013146774
      302       142 0.35932985597737149286
      302       143 -0.0025024576827523238934
      302       144 -0.017517653666478338881
      302       147 -0.15845684915749946864
      302       148 -0.11747193238920509983
      302       153 0.074343670860017543878
      302       154 -0.17644203846826414517
      302       159 0.076201097992476277132
      302       160 0.611019246005297334
      302       161 -0.00095455039348022461317
      302       162 -0.0052072763698706109672
      302       167 -4.0640640809261330268e-18
      302       168 0.0005854411853958301111
      302       177 3.2695471764015993088e-19
      302       178 0.00020024167095113859765
      303       115 -1.072680383145047623e-06
      303       116 -1.5531707262130180035e-08
      303       123 -0.019046489356159705675
      303       124 -0.0019387791853326652967
      303       133 -0.37037577124076592749
      303       134 -0.045628039870588256444
      303       137 -0.36300144832710434795
      303       138 0.13969714826392196083
      303       141 -0.25469284655691276642
      303       142 -0.098707506815047349469
      303       147 -0.01015437827902238542
      303       148 0.0066980430273364853846
      303       151 0.023448247918069122647
      303       152 -0.099705917337483851437
      303       153 0.73641700682729283045
      303       154 -0.077695441410135498983
      303       159 0.26494231610789109599
      303       160 0.17728050885903665068
      304       115 4.3506647348609075613e-09
      304       116 -5.3615122940038681427e-07
      304       123 -0.0019387791853326143392
      304       124 -0.010128022841656066436
      304       133 -0.059839293246479415
      304       134 0.15839854352617419031
      304       137 0.1411221359054907476
      304       138 -0.35346476941822946305
      304       141 -0.107436921852246417
      304       142 -0.34476092713963257808
      304       147 -0.0049911330140689057905
      304       148 -0.027131618102391064085
      304       151 0.096103772250974203728
      304       152 -0.17912347050766685985
      304       153 0.076746359359241025921
      304       154 0.69973334768153572227
      304       159 -0.13976614456824354438
      304       160 0.064013017366002025743
      305       115 -0.00010177907416359727654
      305       116 4.3278476104687882714e-07
      305       133 -0.29627814162322091418
      305       134 -0.10835445106748867183
      305       137 -0.19910429883954577912
      305       138 -0.13917107731797581649
      305       151 0.3673786988318822333
